tweet_id,date,tweet_body,roberta_sentiment,roberta_pos_score,roberta_neg_score,roberta_neu_score,sentiment_polarity,like_count,retweet_count,engagement_score,Open,Close,pct_change
1889442979276087504,2025-02-11,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,41496,5723,47219,345.79998779296875,328.5,-5.002888491519061
1889401990079275513,2025-02-11,"Accurate. 

However, progress is roughly at the ~$4B/day savings needed to achieve a $1T deficit reduction in government financial year 2026, which starts in October. 

We just need to keep gaining momentum.",positive,0.70356053,0.0096417945,0.28679764,0.69391876,46952,7122,54074,345.79998779296875,328.5,-5.002888491519061
1889400538950725667,2025-02-11,The party is just getting started 😎,positive,0.8964826,0.0024686302,0.10104876,0.89401394,116394,17799,134193,345.79998779296875,328.5,-5.002888491519061
1889396492181426613,2025-02-11,"Truly absurd. Judges as website editors!?

We should at least ATTEMPT to fire this junky jurist. 

The notion of having a judge job for life, no matter how bad the judgments, is ridiculous!

Enough is enough.",negative,0.0067758444,0.9318805,0.06134365,-0.9251046,109406,25498,134904,345.79998779296875,328.5,-5.002888491519061
1889387751721590898,2025-02-11,“What a dick!” – Harry Bōlz,negative,0.030280786,0.8192934,0.15042587,-0.7890126,42076,8515,50591,345.79998779296875,328.5,-5.002888491519061
1889387110622249206,2025-02-11,Censorship industrial complex,negative,0.015577783,0.6161432,0.36827898,-0.60056543,17934,4930,22864,345.79998779296875,328.5,-5.002888491519061
1889385308741050737,2025-02-11,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,83986,16639,100625,345.79998779296875,328.5,-5.002888491519061
1889383567735886014,2025-02-11,This is getting ridiculous!,negative,0.023878284,0.87927973,0.096842095,-0.85540146,115868,28117,143985,345.79998779296875,328.5,-5.002888491519061
1889382152476721402,2025-02-11,It was a tool of the radical left,negative,0.012925937,0.6379833,0.34909073,-0.6250574,15298,3722,19020,345.79998779296875,328.5,-5.002888491519061
1889380095015465272,2025-02-11,Which law firms are pushing these anti-democratic cases to impede the will of the people?,negative,0.00728228,0.6562227,0.33649498,-0.64894044,50091,16450,66541,345.79998779296875,328.5,-5.002888491519061
1889379297649172870,2025-02-11,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,34641,5628,40269,345.79998779296875,328.5,-5.002888491519061
1889376006521111007,2025-02-11,"The louder that any given politician yells about cutting government waste, the more corrupt they are. 

Good rule of thumb.",negative,0.01202057,0.8786892,0.109290235,-0.86666864,185008,30481,215489,345.79998779296875,328.5,-5.002888491519061
1889375493394145474,2025-02-11,Interesting approach,positive,0.6742541,0.019075755,0.30667013,0.65517837,151346,29797,181143,345.79998779296875,328.5,-5.002888491519061
1889374693297143853,2025-02-11,Does it help that I changed my name to Harry Bōlz?,neutral,0.13595259,0.060422108,0.8036253,0.075530484,78684,6435,85119,345.79998779296875,328.5,-5.002888491519061
1889373690451620033,2025-02-11,Absolutely,neutral,0.31106195,0.23299025,0.45594782,0.0780717,14895,1523,16418,345.79998779296875,328.5,-5.002888491519061
1889373576161271840,2025-02-11,Good question,positive,0.5531524,0.03808335,0.4087642,0.515069,61529,13899,75428,345.79998779296875,328.5,-5.002888491519061
1889370367845859503,2025-02-11,"My guess is that the legacy media is receiving all told several billion dollars from the US government alone. 

They are also mooching off other governments.",negative,0.03881512,0.5565569,0.404628,-0.51774174,61395,17744,79139,345.79998779296875,328.5,-5.002888491519061
1889369294842036251,2025-02-11,Treason at the FBI!,negative,0.031924885,0.5969178,0.37115726,-0.5649929,203225,36413,239638,345.79998779296875,328.5,-5.002888491519061
1889369005535678662,2025-02-11,This is so awesome 😎,positive,0.98843426,0.001957123,0.0096085975,0.98647714,93166,10909,104075,345.79998779296875,328.5,-5.002888491519061
1889260812185067993,2025-02-11,"This is insane. On trial for liking a post!

Thank the Lord that America has the first and second amendments.",negative,0.023821358,0.82946676,0.14671193,-0.8056454,72597,15942,88539,345.79998779296875,328.5,-5.002888491519061
1889259554552049867,2025-02-11,We need judicial reform now!,neutral,0.100107916,0.24464527,0.6552468,-0.14453736,65160,13838,78998,345.79998779296875,328.5,-5.002888491519061
1889253189695709637,2025-02-11,I need to meet this Elon guy. He sounds awesome 😎.,positive,0.98841536,0.0013673492,0.010217273,0.98704803,103139,12957,116096,345.79998779296875,328.5,-5.002888491519061
1889249607445528590,2025-02-11,Extremely urgent,neutral,0.17561188,0.20346917,0.620919,-0.027857289,102049,19783,121832,345.79998779296875,328.5,-5.002888491519061
1889243180500975990,2025-02-11,Judicially-mandated corruption!,negative,0.012887581,0.82523876,0.16187371,-0.81235117,37846,7818,45664,345.79998779296875,328.5,-5.002888491519061
1889242466655543712,2025-02-11,Starlink now available in Bhutan!,positive,0.5316577,0.0028072086,0.4655351,0.5288505,50839,3746,54585,345.79998779296875,328.5,-5.002888491519061
1889239888546963794,2025-02-11,"This is deeply wrong!

A judge just blocked dropping the overhead charged on NIH grants from the outrageous 60% to a far more reasonable 15%. 

This judge is FORCING the CORRUPTION to CONTINUE. 

WTF.",negative,0.0041535036,0.94688374,0.048962682,-0.94273025,149067,38845,187912,345.79998779296875,328.5,-5.002888491519061
1889238021129597021,2025-02-11,We are witnessing an attempted coup of American democracy by radical left activists posing as judges!,negative,0.006224289,0.8434548,0.15032089,-0.8372305,124183,26362,150545,345.79998779296875,328.5,-5.002888491519061
1889237597060268105,2025-02-11,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,19797,4224,24021,345.79998779296875,328.5,-5.002888491519061
1889237343837507603,2025-02-11,Government-controlled media,negative,0.016889445,0.55281377,0.4302968,-0.5359243,14513,2704,17217,345.79998779296875,328.5,-5.002888491519061
1889234747026558993,2025-02-11,"The reason the Dems imported so many illegal voters was to achieve permanent one-party control, just like happened in California",negative,0.01288964,0.6759648,0.31114563,-0.66307515,85728,20003,105731,345.79998779296875,328.5,-5.002888491519061
1889232914971295847,2025-02-11,"Democracy in America is being destroyed by judicial coup. 

An activist judge is not a real judge.",negative,0.003940671,0.9000883,0.095971055,-0.89614767,96684,20155,116839,345.79998779296875,328.5,-5.002888491519061
1889230513363194365,2025-02-11,The Dems sold America for political power,negative,0.005498856,0.84776384,0.14673732,-0.842265,76937,19263,96200,345.79998779296875,328.5,-5.002888491519061
1889230135741800916,2025-02-11,"ABSOLUTELY!!

There is zero doubt about it. 

Zero.",positive,0.43223912,0.18463829,0.3831226,0.24760082,54571,11646,66217,345.79998779296875,328.5,-5.002888491519061
1889229037836394663,2025-02-11,"They’ve been importing voters to gain control.

Your country is being stolen from you.",negative,0.009018229,0.86532575,0.12565602,-0.8563075,177126,39342,216468,345.79998779296875,328.5,-5.002888491519061
1889221202247606588,2025-02-11,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,8350,1516,9866,345.79998779296875,328.5,-5.002888491519061
1889220389198602324,2025-02-11,"If saving lives was actually the goal, why did USAID make this a requirement?

It truth, it never was the goal.",negative,0.023673026,0.5927914,0.38353556,-0.5691184,29330,7899,37229,345.79998779296875,328.5,-5.002888491519061
1889218453472743694,2025-02-11,Your tax dollars were spent on forest gender consulting,negative,0.026357427,0.5786463,0.39499632,-0.5522889,72201,13562,85763,345.79998779296875,328.5,-5.002888491519061
1889217324651250084,2025-02-11,Your tax dollars were spent on this,negative,0.028021965,0.6697797,0.3021983,-0.6417577,64177,9557,73734,345.79998779296875,328.5,-5.002888491519061
1889192572477698336,2025-02-11,Imagine if this had gone on for 4 more years,neutral,0.046744686,0.35927173,0.5939835,-0.31252706,83045,17161,100206,345.79998779296875,328.5,-5.002888491519061
1889189619729609023,2025-02-11,So much corruption,negative,0.0070359884,0.8967948,0.09616913,-0.8897588,25170,4044,29214,345.79998779296875,328.5,-5.002888491519061
1889182065846796785,2025-02-11,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,38391,9561,47952,345.79998779296875,328.5,-5.002888491519061
1889181769359937618,2025-02-11,Indeed 🤨,neutral,0.08115532,0.14025095,0.77859366,-0.05909563,16530,2156,18686,345.79998779296875,328.5,-5.002888491519061
1889113707377996067,2025-02-11,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,42395,11348,53743,345.79998779296875,328.5,-5.002888491519061
1889113063212687566,2025-02-11,Indeed,neutral,0.16750957,0.16654745,0.6659429,0.0009621233,44238,7093,51331,345.79998779296875,328.5,-5.002888491519061
1889068937242931229,2025-02-10,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,22367,3713,26080,356.2099914550781,350.7300109863281,-1.5384129025592153
1889065082975297927,2025-02-10,The comments in this thread are comedy gold 🤣🤣,positive,0.72334456,0.05428324,0.22237217,0.6690613,108626,15807,124433,356.2099914550781,350.7300109863281,-1.5384129025592153
1889057100287860928,2025-02-10,Noted @DOGE,neutral,0.13870706,0.13988943,0.72140354,-0.0011823773,53162,8728,61890,356.2099914550781,350.7300109863281,-1.5384129025592153
1889056634951102594,2025-02-10,Can you believe they were spending your tax dollars on this 💩??,negative,0.006800888,0.91996974,0.07322934,-0.91316885,161233,34181,195414,356.2099914550781,350.7300109863281,-1.5384129025592153
1889045324167291288,2025-02-10,Thank you,positive,0.79429966,0.012034803,0.19366555,0.7822649,213013,24422,237435,356.2099914550781,350.7300109863281,-1.5384129025592153
1889044348773265655,2025-02-10,Exciting to see the momentum of true patriots who want to fix America!,positive,0.968859,0.0023547765,0.028786173,0.9665042,80257,14887,95144,356.2099914550781,350.7300109863281,-1.5384129025592153
1889044068543434921,2025-02-10,"Holy cow, the deficit is even worse than expected!!

Fraud and waste accelerated massively under the Biden administration",negative,0.0029990738,0.9682016,0.028799327,-0.9652025,95518,25699,121217,356.2099914550781,350.7300109863281,-1.5384129025592153
1889040611480584602,2025-02-10,"Under Biden, FEMA took money AWAY from Americans in need of disaster relief and spent it on 5 star hotels for illegals. 

Pure evil.",negative,0.005207809,0.9329807,0.061811484,-0.9277729,343359,88334,431693,356.2099914550781,350.7300109863281,-1.5384129025592153
1889039983136403823,2025-02-10,No kidding …,neutral,0.16911411,0.12843885,0.70244706,0.040675268,19008,4388,23396,356.2099914550781,350.7300109863281,-1.5384129025592153
1889039856631787758,2025-02-10,"They are hiding massive fraud and don’t want their grift to end. 

This is how we know we are over the target. 

Everything @DOGE does will be published for the world to see. 

Let the public judge for themselves.",negative,0.018595055,0.7677992,0.21360567,-0.74920416,255762,60186,315948,356.2099914550781,350.7300109863281,-1.5384129025592153
1889033967128719413,2025-02-10,Cool,positive,0.7715886,0.009975352,0.21843603,0.76161325,43171,3443,46614,356.2099914550781,350.7300109863281,-1.5384129025592153
1889021856696472054,2025-02-10,"What happens is that those who want the government corruption &amp; waste to continue will shop around the country for an activist judge to do their bidding. 

It is an undemocratic and unconstitutional power grab by a tiny group of radical leftists!",negative,0.005332492,0.8967419,0.09792556,-0.89140946,182702,45987,228689,356.2099914550781,350.7300109863281,-1.5384129025592153
1889020964039544900,2025-02-10,"Very true!

Many times, the @DOGE team has found excellent people at the working level in government who want to do the right thing, but have been prevented from doing so by prior management. 

Treasury is a great example. 

If we just empower them to make the sensible decisions",positive,0.7285222,0.043039188,0.22843859,0.685483,74685,12681,87366,356.2099914550781,350.7300109863281,-1.5384129025592153
1889019609002770761,2025-02-10,Great idea!,positive,0.95480484,0.005026269,0.040168833,0.94977856,35915,4734,40649,356.2099914550781,350.7300109863281,-1.5384129025592153
1889008388194930985,2025-02-10,Be proud to be British! 🇬🇧🇬🇧,positive,0.9594032,0.0025343972,0.038062375,0.9568688,111862,12190,124052,356.2099914550781,350.7300109863281,-1.5384129025592153
1889008257722663022,2025-02-10,"Wow, your tax dollars are being torched!",negative,0.005798209,0.9277254,0.0664764,-0.92192715,52900,10442,63342,356.2099914550781,350.7300109863281,-1.5384129025592153
1889006770325954753,2025-02-10,Because they’re in on it,neutral,0.06345452,0.22435597,0.71218944,-0.16090144,163583,25256,188839,356.2099914550781,350.7300109863281,-1.5384129025592153
1889006561541882170,2025-02-10,"And it only gets better from here. 

Tesla is still on track to launch autonomous ride hailing in Austin in June and roll out to many cities in America by the end of this year. 

The threshold is achieving safety far in excess of the average human driver. 

Ultimately, autonomous",positive,0.90681195,0.005186102,0.08800194,0.9016259,57317,8152,65469,356.2099914550781,350.7300109863281,-1.5384129025592153
1889005419273638392,2025-02-10,CFPB has $711M? That money should be returned to taxpayers.,negative,0.034832373,0.5268063,0.4383614,-0.49197394,51076,11823,62899,356.2099914550781,350.7300109863281,-1.5384129025592153
1889004418642624866,2025-02-10,"Under Biden, FEMA betrayed the American people by diverting funds meant for natural disasters to pay for luxury hotels for illegal migrants",negative,0.0028483227,0.93158114,0.06557057,-0.9287328,132545,40718,173263,356.2099914550781,350.7300109863281,-1.5384129025592153
1889002854708346938,2025-02-10,"Yeah, I can’t emphasize this enough!

The goal of auditing the Social Security Administration is to stop the extreme levels of fraud taking place, so that it remains solvent and protects the social security checks of honest Americans!

That’s it. That’s the goal. End of story.",neutral,0.24764125,0.31421465,0.43814406,-0.0665734,181025,40451,221476,356.2099914550781,350.7300109863281,-1.5384129025592153
1889001921681195155,2025-02-10,"Definitely not, as they are murderous thugs. This is so crazy!",negative,0.0042527774,0.9683132,0.027434055,-0.9640604,42185,5219,47404,356.2099914550781,350.7300109863281,-1.5384129025592153
1888998928781025534,2025-02-10,"Listen Larry, we need to stop government spending like a drunken sailor on fraud &amp; waste or America is gonna go bankrupt. 

That does mean a lot of grifters will lose their grift and complain loudly about it. 

Too bad. Deal with it.",negative,0.008221789,0.9136825,0.078095675,-0.9054607,169896,28915,198811,356.2099914550781,350.7300109863281,-1.5384129025592153
1888997271519252491,2025-02-10,"Absolutely. 

The people unequivocally voted for major government reform. 

Judicial tyranny is grossly improper!",negative,0.072643876,0.58662665,0.3407295,-0.5139828,52513,9673,62186,356.2099914550781,350.7300109863281,-1.5384129025592153
1888990419628839096,2025-02-10,This tells me that he is trying to hide MASSIVE fraud,negative,0.006547871,0.83590037,0.1575517,-0.8293525,220549,46934,267483,356.2099914550781,350.7300109863281,-1.5384129025592153
1888990123288576220,2025-02-10,This is crazy!,positive,0.5086799,0.21180867,0.27951142,0.29687124,68274,12955,81229,356.2099914550781,350.7300109863281,-1.5384129025592153
1888989851233505302,2025-02-10,Absolutely,neutral,0.31106195,0.23299025,0.45594782,0.0780717,26125,5152,31277,356.2099914550781,350.7300109863281,-1.5384129025592153
1888989308708696177,2025-02-10,"Yes, that was a huge lie by the Biden administration. 

Funds were diverted from almost every part of the federal government to maximize the number of illegals in America. 

There also appear to be significant funds siphoned from Social Security to pay for illegals.

@DOGE",negative,0.012102803,0.8141658,0.17373143,-0.802063,260737,81007,341744,356.2099914550781,350.7300109863281,-1.5384129025592153
1888980304917856290,2025-02-10,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,25599,5085,30684,356.2099914550781,350.7300109863281,-1.5384129025592153
1888979654461067456,2025-02-10,There should definitely be accountability for this,neutral,0.13407892,0.2214084,0.6445128,-0.08732948,57604,9278,66882,356.2099914550781,350.7300109863281,-1.5384129025592153
1888979339003281878,2025-02-10,"Seriously 🤣🤣

And for damn sure, I’m 1000% more trustworthy than untold numbers of deep state bureaucrats and fraudsters who may be misusing your SSN right now.",negative,0.119035736,0.49567914,0.3852852,-0.37664342,217245,30187,247432,356.2099914550781,350.7300109863281,-1.5384129025592153
1888978144985530370,2025-02-10,"There is a massive effort by the UNELECTED bureaucracy to oppose the ELECTED President, House &amp; Senate!!

This is why I say the true &amp; noble battle is to restore DEMOcracy, rule of the people, from the BUREAUcracy, rule of the bureaucrats.",neutral,0.12292946,0.37698784,0.5000827,-0.2540584,82145,17028,99173,356.2099914550781,350.7300109863281,-1.5384129025592153
1888976692980351046,2025-02-10,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,28677,5127,33804,356.2099914550781,350.7300109863281,-1.5384129025592153
1888976095745044729,2025-02-10,"You are right. 

The truth is that NGOs are used by governments to do things that are illegal to do directly or would be opposed by the public. 

Super shady.",negative,0.015299344,0.7563468,0.22835384,-0.7410475,72595,14523,87118,356.2099914550781,350.7300109863281,-1.5384129025592153
1888975020833026216,2025-02-10,They are afraid that their fraud will be discovered,negative,0.0033878654,0.89008206,0.10653006,-0.8866942,126545,35188,161733,356.2099914550781,350.7300109863281,-1.5384129025592153
1888973842187501703,2025-02-10,America provides way too much funding to the UN and associated entities,negative,0.0100721065,0.74922067,0.2407072,-0.73914856,64538,9594,74132,356.2099914550781,350.7300109863281,-1.5384129025592153
1888970398391206251,2025-02-10,It is outrageous,negative,0.03162823,0.80034685,0.16802493,-0.7687186,296597,61773,358370,356.2099914550781,350.7300109863281,-1.5384129025592153
1888970149933252953,2025-02-10,Wow. I recommend looking at all media and software subscriptions for either full cancellation or reduction.,neutral,0.4204755,0.04361609,0.53590834,0.37685943,91507,14037,105544,356.2099914550781,350.7300109863281,-1.5384129025592153
1888969819992571907,2025-02-10,"It is obviously an oxymoron to be a government-funded, non-governmental organization. 

They are simply an extension of government, but with less accountability and a false veneer of independence.",negative,0.017293064,0.79340655,0.18930036,-0.7761135,96408,18295,114703,356.2099914550781,350.7300109863281,-1.5384129025592153
1888892624347496928,2025-02-10,Yeah,neutral,0.24336074,0.23542276,0.52121645,0.007937983,80783,7423,88206,356.2099914550781,350.7300109863281,-1.5384129025592153
1888888746377965703,2025-02-10,It’s time,neutral,0.2886287,0.119815476,0.59155583,0.16881323,271618,42939,314557,356.2099914550781,350.7300109863281,-1.5384129025592153
1888886507101950242,2025-02-10,"Same playbook in the UK as in the US. 

I wonder who came up with this evil strategy?",negative,0.00731155,0.8594715,0.13321692,-0.85216,68597,11829,80426,356.2099914550781,350.7300109863281,-1.5384129025592153
1888884158321008647,2025-02-10,At least,neutral,0.31161022,0.18964444,0.49874532,0.12196578,21140,2123,23263,356.2099914550781,350.7300109863281,-1.5384129025592153
1888871434136498636,2025-02-10,Absolutely,neutral,0.31106195,0.23299025,0.45594782,0.0780717,32986,3075,36061,356.2099914550781,350.7300109863281,-1.5384129025592153
1888867085637374409,2025-02-10,We must defeat bureaucracy,neutral,0.09212508,0.27059263,0.6372823,-0.17846754,52300,10471,62771,356.2099914550781,350.7300109863281,-1.5384129025592153
1888866286735671330,2025-02-10,Happens all the time,neutral,0.09641231,0.26751223,0.6360754,-0.17109993,22831,3617,26448,356.2099914550781,350.7300109863281,-1.5384129025592153
1888862778003271930,2025-02-10,Can you believe your taxpayer dollars were being spent on a Fauci exhibit?,negative,0.013982345,0.7805225,0.20549518,-0.76654017,126585,26602,153187,356.2099914550781,350.7300109863281,-1.5384129025592153
1888861771361873966,2025-02-10,"Wow, this just gets crazier",negative,0.29107282,0.39172423,0.31720296,-0.10065141,125644,41789,167433,356.2099914550781,350.7300109863281,-1.5384129025592153
1888861416037241228,2025-02-10,"The legacy media does exactly this.

Shame on them.",negative,0.008459504,0.8923479,0.099192694,-0.88388836,184151,22565,206716,356.2099914550781,350.7300109863281,-1.5384129025592153
1888860932492624014,2025-02-10,Correct: the rules for the past four years made it impossible to win a federal research grant without some form of DEI,negative,0.014501459,0.7094535,0.27604508,-0.6949521,46712,8008,54720,356.2099914550781,350.7300109863281,-1.5384129025592153
1888860423648145525,2025-02-10,"The federal government has forcibly injected DEI into everything. 

Most people still don’t get it. 

Everything.",negative,0.013360962,0.8328119,0.15382712,-0.8194509,77495,17897,95392,356.2099914550781,350.7300109863281,-1.5384129025592153
1888844085072453946,2025-02-10,A high price was long since paid,neutral,0.068740346,0.1753333,0.7559263,-0.10659296,40434,5444,45878,356.2099914550781,350.7300109863281,-1.5384129025592153
1888841727949029662,2025-02-10,This genocidal lunatic is the leader of a significant political party in the South African parliament,negative,0.002185074,0.95462644,0.043188512,-0.9524414,200709,34819,235528,356.2099914550781,350.7300109863281,-1.5384129025592153
1888840189751267758,2025-02-10,"Those are just the explicit DEI grants found. 

Vastly worse is that EVERY education and research grant made over the past four years required DEI in one form or another.",negative,0.01872165,0.78120506,0.20007332,-0.7624834,66935,21430,88365,356.2099914550781,350.7300109863281,-1.5384129025592153
1888834160506151423,2025-02-10,"Troubling, but true",neutral,0.10916999,0.16906549,0.72176456,-0.0598955,108119,14900,123019,356.2099914550781,350.7300109863281,-1.5384129025592153
1888826566009921710,2025-02-10,Where else would you go?,neutral,0.045674697,0.17683771,0.7774876,-0.13116302,39347,3845,43192,356.2099914550781,350.7300109863281,-1.5384129025592153
1888826220072063020,2025-02-10,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,60239,12329,72568,356.2099914550781,350.7300109863281,-1.5384129025592153
1888818336336671093,2025-02-10,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,20735,3823,24558,356.2099914550781,350.7300109863281,-1.5384129025592153
1888794249765765437,2025-02-10,Amazing that this is a real issue!,positive,0.65569717,0.044818446,0.29948434,0.6108787,95180,14989,110169,356.2099914550781,350.7300109863281,-1.5384129025592153
1888745930616078445,2025-02-10,Register for the Starlink direct to cell beta program with T-Mobile,neutral,0.08247464,0.011328443,0.90619683,0.0711462,70567,8886,79453,356.2099914550781,350.7300109863281,-1.5384129025592153
1839815818625900837,2024-09-27,"There were three attacks on my mother’s friends in New York this year. Police didn’t even show up and, obviously, there were no arrests.",negative,0.008408556,0.871187,0.12040453,-0.8627784,126015,38757,164772,257.3800048828125,260.4599914550781,1.1966689384701703
1839815090775740585,2024-09-27,"Ideally, no one is killed, but the level of misunderstanding about magnitude, due to relentless legacy media propaganda, is astounding!",negative,0.022949982,0.77916056,0.19788942,-0.75621057,37395,9316,46711,257.3800048828125,260.4599914550781,1.1966689384701703
1839813945559003286,2024-09-27,"Near the fall of the Roman Empire, the Roman Army also increasingly relied on non-citizens",neutral,0.020757493,0.40919402,0.5700485,-0.38843653,136055,24690,160745,257.3800048828125,260.4599914550781,1.1966689384701703
1839813135269613737,2024-09-27,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,76795,22938,99733,257.3800048828125,260.4599914550781,1.1966689384701703
1839813009016758586,2024-09-27,Independent-minded voters are shifting rapidly towards the Republican Party,neutral,0.11685183,0.097090736,0.7860574,0.019761093,80477,9391,89868,257.3800048828125,260.4599914550781,1.1966689384701703
1839812757056606316,2024-09-27,The New York Times is pure propaganda,negative,0.006875639,0.8944105,0.098713934,-0.88753486,64269,14068,78337,257.3800048828125,260.4599914550781,1.1966689384701703
1839758291171246527,2024-09-27,That’s how I feel too,neutral,0.0756797,0.14500846,0.77931195,-0.06932876,65206,4919,70125,257.3800048828125,260.4599914550781,1.1966689384701703
1839757936341446725,2024-09-27,True,neutral,0.40516117,0.0926248,0.502214,0.31253636,278551,54194,332745,257.3800048828125,260.4599914550781,1.1966689384701703
1839753273433305191,2024-09-27,This is criminal,negative,0.0069240117,0.94164133,0.051434588,-0.9347173,267118,86049,353167,257.3800048828125,260.4599914550781,1.1966689384701703
1839747244561461495,2024-09-27,This is insane!,negative,0.11809981,0.6627742,0.219126,-0.5446744,156921,60328,217249,257.3800048828125,260.4599914550781,1.1966689384701703
1839720218156769480,2024-09-27,"Even if you have a super high bandwidth land connection, Starlink is great as a backup option in case of emergencies",positive,0.9213336,0.0041421694,0.07452424,0.91719145,47752,5703,53455,257.3800048828125,260.4599914550781,1.1966689384701703
1839678507149844857,2024-09-27,Election integrity …,neutral,0.07502747,0.1255508,0.7994217,-0.050523333,37757,4598,42355,257.3800048828125,260.4599914550781,1.1966689384701703
1839676962035339330,2024-09-27,So cool 🥰,positive,0.9808441,0.0028667387,0.016289204,0.97797734,41168,4382,45550,257.3800048828125,260.4599914550781,1.1966689384701703
1839676157672788301,2024-09-27,Because the legacy media industry is a far left propaganda machine,negative,0.006804656,0.8400674,0.15312791,-0.83326274,130504,25945,156449,257.3800048828125,260.4599914550781,1.1966689384701703
1839541446237356070,2024-09-27,Crazy,neutral,0.18785037,0.27328825,0.5388614,-0.08543788,91398,19052,110450,257.3800048828125,260.4599914550781,1.1966689384701703
1839538388895965578,2024-09-27,Interesting,neutral,0.18237905,0.16365866,0.6539623,0.018720388,86087,18494,104581,257.3800048828125,260.4599914550781,1.1966689384701703
1839529134747173137,2024-09-27,Tuesday night in SF,neutral,0.097245306,0.038613446,0.8641412,0.05863186,17032,2548,19580,257.3800048828125,260.4599914550781,1.1966689384701703
1839481428779663366,2024-09-27,Joe Rogan is absolutely right,positive,0.7309457,0.017169125,0.25188512,0.7137766,164678,32204,196882,257.3800048828125,260.4599914550781,1.1966689384701703
1839444590132142179,2024-09-26,Starships were mean to fly,negative,0.023225147,0.5616791,0.41509572,-0.538454,118799,9462,128261,260.6000061035156,254.22000122070312,-2.4481982860269897
1839437573040795723,2024-09-26,Starlink now connecting over 4 million,neutral,0.32389566,0.009000216,0.66710407,0.31489545,75114,9180,84294,260.6000061035156,254.22000122070312,-2.4481982860269897
1839428343306899470,2024-09-26,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,66981,11075,78056,260.6000061035156,254.22000122070312,-2.4481982860269897
1839412434580492350,2024-09-26,Air France is installing Starlink!,neutral,0.38696006,0.006127989,0.60691196,0.38083208,128414,11106,139520,260.6000061035156,254.22000122070312,-2.4481982860269897
1839198551336681895,2024-09-26,Sam Altman is Little Finger,neutral,0.05615781,0.1619995,0.78184265,-0.10584168,92841,6784,99625,260.6000061035156,254.22000122070312,-2.4481982860269897
1839196759005823009,2024-09-26,The largest flying object ever made will be caught in mid air with giant Mechazilla arms,neutral,0.46928835,0.02383121,0.50688046,0.44545713,76983,8345,85328,260.6000061035156,254.22000122070312,-2.4481982860269897
1839193628465356960,2024-09-26,Bullseye 🎯,neutral,0.33837867,0.074917026,0.5867043,0.26346165,56115,11480,67595,260.6000061035156,254.22000122070312,-2.4481982860269897
1839189149103886830,2024-09-26,Much appreciated,positive,0.8904847,0.0053359573,0.104179315,0.8851487,33852,5983,39835,260.6000061035156,254.22000122070312,-2.4481982860269897
1839188976864797141,2024-09-26,They are importing voters,negative,0.013653339,0.67702585,0.30932084,-0.6633725,193431,52267,245698,260.6000061035156,254.22000122070312,-2.4481982860269897
1839188477386064140,2024-09-26,It is not legal,negative,0.009778994,0.84393597,0.14628498,-0.834157,34239,5098,39337,260.6000061035156,254.22000122070312,-2.4481982860269897
1839186902915662324,2024-09-26,You can’t just convert a non-profit into a for-profit. That is illegal.,negative,0.00798405,0.89346117,0.0985548,-0.8854771,117531,13314,130845,260.6000061035156,254.22000122070312,-2.4481982860269897
1839146744908542107,2024-09-26,"One can perhaps quibble with a few of these points, but overall it is accurate",neutral,0.28431144,0.034733303,0.6809553,0.24957815,191601,57501,249102,260.6000061035156,254.22000122070312,-2.4481982860269897
1839121268521492975,2024-09-26,This is deeply wrong,negative,0.0034774642,0.9673129,0.029209621,-0.9638354,89185,12399,101584,260.6000061035156,254.22000122070312,-2.4481982860269897
1839043088833995194,2024-09-25,Good points,positive,0.80331475,0.016730988,0.17995428,0.7865838,71222,16160,87382,252.5399932861328,257.0199890136719,1.7739747551442826
1839031113102016572,2024-09-25,Worth listening,positive,0.60989374,0.013642223,0.3764641,0.5962515,52022,13182,65204,252.5399932861328,257.0199890136719,1.7739747551442826
1839030937671086091,2024-09-25,Exactly,neutral,0.2489008,0.21627551,0.5348236,0.032625288,79778,22127,101905,252.5399932861328,257.0199890136719,1.7739747551442826
1838978117072805999,2024-09-25,He needs to resign,negative,0.009294218,0.82561684,0.16508897,-0.8163226,150543,28663,179206,252.5399932861328,257.0199890136719,1.7739747551442826
1838815790939652302,2024-09-25,Cool,positive,0.7715886,0.009975352,0.21843603,0.76161325,96209,16089,112298,252.5399932861328,257.0199890136719,1.7739747551442826
1838805968072683835,2024-09-25,Good,positive,0.6630252,0.05742833,0.27954647,0.6055969,76816,13871,90687,252.5399932861328,257.0199890136719,1.7739747551442826
